MEASURE,Measure,REGIONTYPE,Geography Level,ASGS_2016,Region,FREQUENCY,Frequency,TIME,Time,Value,Flag Codes,Flags
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407011149,Yankalilla,A,Annual,2013,2013,5345,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407011149,Yankalilla,A,Annual,2014,2014,5513,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407011149,Yankalilla,A,Annual,2015,2015,5683,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407011149,Yankalilla,A,Annual,2016,2016,5858,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407011149,Yankalilla,A,Annual,2017,2017,5979,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407011149,Yankalilla,A,Annual,2018,2018,6095,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407011149,Yankalilla,A,Annual,2019,2019,6189,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2001,2001,5110,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2002,2002,5129,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2003,2003,5180,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2004,2004,5217,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2005,2005,5232,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2006,2006,5265,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2007,2007,5330,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2008,2008,5404,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2009,2009,5434,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2010,2010,5437,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2011,2011,5448,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2012,2012,5514,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2013,2013,5573,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2014,2014,5714,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2015,2015,5846,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2016,2016,5984,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2017,2017,6071,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2018,2018,6085,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021150,Grant,A,Annual,2019,2019,6130,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2001,2001,3718,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2002,2002,3734,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2003,2003,3740,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2004,2004,3719,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2005,2005,3799,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2006,2006,3776,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2007,2007,3794,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2008,2008,3789,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2009,2009,3804,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2010,2010,3794,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2011,2011,3774,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2012,2012,3797,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2013,2013,3805,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2014,2014,3817,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2015,2015,3826,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2016,2016,3828,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2017,2017,3828,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2018,2018,3818,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021151,Kingston - Robe,A,Annual,2019,2019,3821,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2001,2001,5380,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2002,2002,5450,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2003,2003,5453,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2004,2004,5495,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2005,2005,5528,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2006,2006,5561,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2007,2007,5546,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2008,2008,5525,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2009,2009,5481,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2010,2010,5451,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2011,2011,5371,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2012,2012,5378,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2013,2013,5381,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2014,2014,5385,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2015,2015,5393,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2016,2016,5396,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2017,2017,5395,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2018,2018,5385,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021152,Millicent,A,Annual,2019,2019,5385,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2001,2001,5535,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2002,2002,5596,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2003,2003,5614,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2004,2004,5613,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2005,2005,5641,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2006,2006,5656,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2007,2007,5651,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2008,2008,5687,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2009,2009,5717,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2010,2010,5759,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2011,2011,5841,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2012,2012,5969,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2013,2013,6102,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2014,2014,6195,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2015,2015,6209,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2016,2016,6208,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2017,2017,6232,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2018,2018,6277,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021154,Naracoorte,A,Annual,2019,2019,6337,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2001,2001,2704,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2002,2002,2715,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2003,2003,2700,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2004,2004,2687,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2005,2005,2704,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2006,2006,2698,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2007,2007,2660,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2008,2008,2607,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2009,2009,2587,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2010,2010,2555,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2011,2011,2501,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2012,2012,2464,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2013,2013,2426,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2014,2014,2390,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2015,2015,2361,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2016,2016,2336,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2017,2017,2321,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2018,2018,2256,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021155,Naracoorte Region,A,Annual,2019,2019,2218,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2001,2001,3243,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2002,2002,3264,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2003,2003,3234,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2004,2004,3239,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2005,2005,3300,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2006,2006,3289,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2007,2007,3253,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2008,2008,3243,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2009,2009,3209,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2010,2010,3211,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2011,2011,3147,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2012,2012,3167,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2013,2013,3197,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2014,2014,3217,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2015,2015,3224,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2016,2016,3227,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2017,2017,3217,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2018,2018,3248,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021156,Penola,A,Annual,2019,2019,3253,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2001,2001,7032,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2002,2002,7067,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2003,2003,7115,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2004,2004,7100,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2005,2005,7070,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2006,2006,7037,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2007,2007,6974,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2008,2008,6891,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2009,2009,6841,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2010,2010,6815,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2011,2011,6740,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2012,2012,6774,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2013,2013,6789,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2014,2014,6811,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2015,2015,6821,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2016,2016,6817,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2017,2017,6772,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2018,2018,6795,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021157,Tatiara,A,Annual,2019,2019,6816,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2001,2001,3611,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2002,2002,3573,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2003,2003,3555,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2004,2004,3486,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2005,2005,3422,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2006,2006,3374,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2007,2007,3361,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2008,2008,3376,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2009,2009,3365,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2010,2010,3328,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2011,2011,3274,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2012,2012,3296,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2013,2013,3319,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2014,2014,3342,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2015,2015,3355,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2016,2016,3361,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2017,2017,3355,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2018,2018,3362,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021158,Wattle Range,A,Annual,2019,2019,3365,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2001,2001,12952,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2002,2002,13116,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2003,2003,13337,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2004,2004,13453,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2005,2005,13683,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2006,2006,13818,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2007,2007,13966,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2008,2008,14074,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2009,2009,14179,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2010,2010,14479,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2011,2011,14568,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2012,2012,14679,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2013,2013,14782,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2014,2014,14910,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2015,2015,15026,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2016,2016,15110,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2017,2017,15151,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2018,2018,15167,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021173,Mount Gambier - East,A,Annual,2019,2019,15225,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2001,2001,13047,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2002,2002,13054,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2003,2003,13091,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2004,2004,13087,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2005,2005,13165,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2006,2006,13156,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2007,2007,13351,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2008,2008,13473,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2009,2009,13607,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2010,2010,13713,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2011,2011,13711,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2012,2012,13939,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2013,2013,14101,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2014,2014,14268,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2015,2015,14379,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2016,2016,14422,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2017,2017,14353,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2018,2018,14473,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407021174,Mount Gambier - West,A,Annual,2019,2019,14542,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2001,2001,7171,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2002,2002,7143,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2003,2003,7131,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2004,2004,7086,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2005,2005,7069,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2006,2006,7081,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2007,2007,6965,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2008,2008,6831,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2009,2009,6737,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2010,2010,6694,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2011,2011,6639,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2012,2012,6650,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2013,2013,6671,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2014,2014,6706,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2015,2015,6702,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2016,2016,6671,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2017,2017,6680,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2018,2018,6668,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031159,Barmera,A,Annual,2019,2019,6637,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2001,2001,4251,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2002,2002,4241,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2003,2003,4231,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2004,2004,4213,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2005,2005,4243,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2006,2006,4284,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2007,2007,4312,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2008,2008,4275,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2009,2009,4222,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2010,2010,4186,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2011,2011,4171,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2012,2012,4178,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2013,2013,4181,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2014,2014,4189,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2015,2015,4199,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2016,2016,4211,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2017,2017,4212,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2018,2018,4219,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031160,Berri,A,Annual,2019,2019,4235,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2001,2001,3511,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2002,2002,3433,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2003,2003,3381,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2004,2004,3363,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2005,2005,3333,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2006,2006,3315,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2007,2007,3286,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2008,2008,3238,,
ERP,Estimated Resident Population,SA2,Statistical Area Level 2,407031161,Karoonda - Lameroo,A,Annual,2009,2009,3208,,
